sale_id,sale_date,product_id,quantity,price,status,city,customer_id
2390,2025-11-17,50,1,5554,Доставлен,Самара,5038
2391,2025-09-18,41,2,682,Отменен,Самара,8954
2392,2026-01-12,71,3,3465,Доставлен,Волгоград,5073
2393,2025-11-11,18,2,5679,Доставлен,Самара,4104
2394,2025-11-22,83,2,4161,Доставлен,Уфа,6341
2395,2026-01-01,3,1,889,Доставлен,Воронеж,2590
2396,2026-01-09,17,3,2757,Доставлен,Самара,5217
2397,2025-10-22,32,3,4635,Доставлен,Самара,6813
2398,2026-01-18,45,3,2155,Отменен,Воронеж,5368
2399,2025-08-17,33,2,770,Доставлен,Уфа,7770
2400,2025-09-09,40,1,636,Доставлен,Красноярск,4019
2401,2025-12-11,6,2,4057,Доставлен,Москва,1874
2402,2025-08-19,65,3,5674,Доставлен,Екатеринбург,4719
2403,2026-01-30,2,2,4096,Доставлен,Краснодар,6202
2404,2026-01-13,24,2,4870,Доставлен,Екатеринбург,5533
2405,2025-08-14,31,1,5286,Доставлен,Уфа,4721
2406,2026-01-15,87,2,2462,Доставлен,Красноярск,5834
2407,2025-11-21,10,2,3580,Доставлен,Ростов-на-Дону,2390
2408,2025-10-16,7,3,4629,Доставлен,Ростов-на-Дону,6231
2409,2026-01-21,64,3,3932,Возврат,Волгоград,3700
2410,2025-11-18,57,3,1833,Доставлен,Екатеринбург,5579
2411,2026-01-02,12,2,5511,Доставлен,Краснодар,8951
2412,2025-08-24,36,1,5577,Доставлен,Красноярск,9923
2413,2025-11-19,16,3,5989,Доставлен,Краснодар,8740
2414,2025-11-23,14,2,1969,Доставлен,Ростов-на-Дону,6160
2415,2025-10-20,23,2,816,Доставлен,Волгоград,4274
2416,2025-11-12,91,3,3291,Доставлен,Новосибирск,1930
2417,2026-02-09,7,2,4629,Доставлен,Ростов-на-Дону,7499
2418,2025-11-07,6,1,4057,Доставлен,Волгоград,4734
2419,2025-12-22,66,3,2934,Доставлен,Екатеринбург,3922
2420,2025-12-15,13,2,1993,Доставлен,Самара,6565
2421,2025-10-01,46,2,2061,Доставлен,Пермь,9855
2422,2025-10-09,85,3,2629,Доставлен,Волгоград,2636
2423,2026-01-28,18,1,5679,Доставлен,Пермь,2901
2424,2025-12-17,4,1,2644,Отменен,Екатеринбург,8027
2425,2025-11-14,6,3,4057,Доставлен,Ростов-на-Дону,7465
2426,2025-12-06,97,1,1371,Доставлен,Волгоград,9962
2427,2025-10-05,10,2,3580,Отменен,Воронеж,8450
2428,2025-10-07,40,1,636,Доставлен,Волгоград,2275
2429,2025-11-02,20,2,2616,Отменен,Новосибирск,4301
2430,2025-11-04,52,3,723,Доставлен,Москва,6779
2431,2025-11-16,15,2,5893,Доставлен,Самара,9195
2432,2025-11-24,10,3,3580,Доставлен,Новосибирск,8400
2433,2026-01-21,10,3,3580,Доставлен,Воронеж,9176
2434,2025-11-11,13,3,1993,Возврат,Нижний Новгород,2572
2435,2025-09-08,41,1,682,Доставлен,Москва,3940
2436,2025-12-03,18,1,5679,Доставлен,Москва,8943
2437,2025-09-14,28,2,2911,Доставлен,Новосибирск,7989
2438,2025-10-12,95,1,4280,Доставлен,Нижний Новгород,1029
2439,2025-11-08,12,2,5511,Отменен,Казань,4171
2440,2026-01-15,47,2,3097,Доставлен,Новосибирск,4221
2441,2025-09-07,4,1,2644,Доставлен,Волгоград,9654
2442,2025-12-25,52,2,723,Возврат,Пермь,5503
2443,2025-08-26,23,2,816,Доставлен,Казань,8335
2444,2025-12-25,11,1,3409,Доставлен,Москва,6648
2445,2025-11-19,7,3,4629,Доставлен,Новосибирск,8355
2446,2025-11-15,11,2,3409,Доставлен,Санкт-Петербург,4980
2447,2025-08-26,32,3,4635,Доставлен,Нижний Новгород,3107
2448,2025-11-27,6,1,4057,Доставлен,Воронеж,6988
2449,2025-11-10,7,2,4629,Доставлен,Москва,7732
2450,2025-09-29,86,2,3764,Доставлен,Москва,1768
2451,2025-11-08,94,1,3969,Доставлен,Челябинск,2077
2452,2025-12-17,34,2,3781,Доставлен,Челябинск,8762
2453,2025-10-26,98,1,1615,Доставлен,Нижний Новгород,4143
2454,2025-12-21,19,2,3490,Отменен,Волгоград,9679
2455,2025-11-09,87,2,2462,Доставлен,Казань,4583
2456,2025-11-21,12,1,5511,Доставлен,Санкт-Петербург,6713
2457,2026-02-07,17,2,2757,Доставлен,Челябинск,6236
2458,2025-11-27,1,1,4743,Доставлен,Санкт-Петербург,8356
2459,2025-11-17,5,2,3186,Доставлен,Новосибирск,7863
2460,2025-11-23,16,1,5989,Возврат,Пермь,6700
2461,2025-11-05,14,2,1969,Доставлен,Пермь,9713
2462,2025-12-22,16,3,5989,Доставлен,Москва,4629
2463,2025-12-16,97,3,1371,Доставлен,Самара,2261
2464,2025-11-16,1,2,4743,Доставлен,Воронеж,5380
2465,2025-10-16,90,3,631,Доставлен,Казань,9335
2466,2025-11-30,100,2,5038,Доставлен,Краснодар,7546
2467,2026-01-08,17,3,2757,Доставлен,Нижний Новгород,2108
2468,2025-11-30,20,1,2616,Доставлен,Нижний Новгород,5289
2469,2025-12-01,16,1,5989,Доставлен,Краснодар,7303
2470,2025-10-30,41,2,682,Возврат,Новосибирск,2999
2471,2025-08-15,87,2,2462,Возврат,Нижний Новгород,2750
2472,2025-12-28,28,3,2911,Доставлен,Волгоград,7808
2473,2025-10-02,19,2,3490,Доставлен,Нижний Новгород,9375
2474,2025-11-23,8,3,5626,Доставлен,Воронеж,2166
2475,2026-01-26,16,3,5989,Доставлен,Екатеринбург,4397
2476,2025-11-29,21,2,2757,Доставлен,Воронеж,8665
2477,2025-08-31,100,2,5038,Доставлен,Краснодар,3057
2478,2026-01-14,63,2,3751,Доставлен,Санкт-Петербург,6163
2479,2025-11-20,37,1,2926,Доставлен,Красноярск,3748
2480,2025-11-12,4,3,2644,Доставлен,Ростов-на-Дону,9804
2481,2025-11-10,19,1,3490,Доставлен,Екатеринбург,8774
2482,2025-11-02,83,2,4161,Доставлен,Пермь,8090
2483,2026-01-29,3,2,889,Доставлен,Уфа,9123
2484,2025-10-14,35,1,2770,Доставлен,Нижний Новгород,5184
2485,2025-09-24,78,3,1032,Доставлен,Москва,2547
2486,2025-10-05,20,3,2616,Доставлен,Челябинск,7761
2487,2025-08-15,7,3,4629,Доставлен,Самара,9579
2488,2025-11-07,18,1,5679,Доставлен,Красноярск,5756
2489,2025-10-17,51,2,4443,Отменен,Нижний Новгород,8848
2490,2025-11-23,57,1,1833,Доставлен,Новосибирск,7641
2491,2025-11-28,19,2,3490,Возврат,Пермь,2070
2492,2026-01-07,36,1,5577,Доставлен,Воронеж,4670
2493,2025-10-15,70,2,2463,Доставлен,Казань,8007
2494,2026-01-18,3,3,889,Доставлен,Ростов-на-Дону,8011
2495,2025-12-22,7,1,4629,Доставлен,Самара,1366
2496,2025-09-18,8,3,5626,Доставлен,Нижний Новгород,9375
2497,2026-01-18,43,1,3301,Доставлен,Красноярск,1892
2498,2025-08-17,23,1,816,Доставлен,Челябинск,1984
2499,2026-01-25,9,2,694,Доставлен,Краснодар,3035
2500,2025-12-11,34,3,3781,Доставлен,Пермь,7270
2501,2025-12-02,80,2,2900,Доставлен,Казань,2393
2502,2025-11-30,58,3,684,Доставлен,Уфа,7092
2503,2025-11-08,35,2,2770,Доставлен,Казань,6945
2504,2025-08-24,82,1,1050,Доставлен,Красноярск,8243
2505,2025-12-08,51,3,4443,Доставлен,Краснодар,9119
2506,2025-11-09,99,2,4465,Возврат,Волгоград,6535
2507,2025-10-07,34,1,3781,Доставлен,Пермь,9939
2508,2025-11-21,18,3,5679,Доставлен,Воронеж,3044
2509,2025-12-21,35,3,2770,Доставлен,Волгоград,8634
2510,2026-01-15,13,1,1993,Доставлен,Нижний Новгород,3854
2511,2025-11-12,81,2,3800,Отменен,Санкт-Петербург,2380
2512,2025-09-28,17,1,2757,Доставлен,Нижний Новгород,9170
2513,2025-09-24,81,2,3800,Отменен,Краснодар,3072
2514,2025-11-05,2,1,4096,Доставлен,Казань,9953
2515,2025-11-24,1,1,4743,Возврат,Пермь,7932
2516,2025-09-14,82,1,1050,Доставлен,Воронеж,4749
2517,2025-12-23,5,2,3186,Доставлен,Пермь,7095
2518,2025-10-27,79,2,3807,Доставлен,Волгоград,2773
2519,2025-11-12,5,1,3186,Доставлен,Волгоград,7734
2520,2025-10-26,69,3,4756,Доставлен,Челябинск,3965
2521,2025-09-20,24,3,4870,Доставлен,Москва,9473
2522,2025-10-01,27,3,3097,Доставлен,Челябинск,7302
2523,2026-01-13,15,2,5893,Доставлен,Волгоград,2067
2524,2026-02-02,65,3,5674,Доставлен,Волгоград,3310
2525,2025-11-12,56,3,2134,Доставлен,Самара,7981
2526,2025-11-28,11,3,3409,Отменен,Москва,2147
2527,2025-11-25,64,2,3932,Доставлен,Москва,6487
2528,2025-11-21,10,1,3580,Доставлен,Нижний Новгород,9888
2529,2025-11-23,51,2,4443,Доставлен,Ростов-на-Дону,4205
2530,2025-11-23,23,2,816,Отменен,Ростов-на-Дону,3224
2531,2025-12-29,66,1,2934,Доставлен,Краснодар,9575
2532,2026-01-05,20,2,2616,Возврат,Воронеж,5697
2533,2025-12-31,26,1,5521,Отменен,Новосибирск,4153
2534,2026-01-27,82,2,1050,Доставлен,Челябинск,1172
2535,2025-12-19,15,2,5893,Доставлен,Ростов-на-Дону,7251
2536,2025-12-08,96,2,1336,Доставлен,Казань,7838
2537,2025-11-01,18,2,5679,Доставлен,Ростов-на-Дону,3256
2538,2025-08-14,22,2,4154,Отменен,Краснодар,6426
2539,2026-01-02,78,1,1032,Отменен,Москва,1534
2540,2025-11-14,7,2,4629,Доставлен,Воронеж,9623
2541,2025-09-04,33,3,770,Доставлен,Самара,1312
2542,2025-12-02,17,2,2757,Доставлен,Москва,6267
2543,2025-11-22,13,3,1993,Доставлен,Уфа,5742
2544,2025-10-10,46,2,2061,Доставлен,Уфа,8361
2545,2025-11-19,16,2,5989,Доставлен,Волгоград,7191
2546,2025-11-24,92,1,4269,Отменен,Волгоград,8012
2547,2026-01-13,32,2,4635,Доставлен,Челябинск,9351
2548,2026-02-02,35,2,2770,Доставлен,Красноярск,1022
2549,2025-12-24,22,3,4154,Доставлен,Ростов-на-Дону,3136
2550,2025-11-20,15,1,5893,Доставлен,Челябинск,4170
2551,2025-09-24,35,3,2770,Доставлен,Уфа,7557
2552,2025-12-05,26,3,5521,Возврат,Новосибирск,6319
2553,2025-10-11,67,3,4938,Доставлен,Краснодар,3450
2554,2025-12-18,17,3,2757,Доставлен,Краснодар,2860
2555,2026-01-18,15,1,5893,Доставлен,Воронеж,2812
2556,2025-11-21,14,1,1969,Доставлен,Ростов-на-Дону,5905
2557,2026-02-06,68,3,2716,Отменен,Уфа,1463
2558,2025-09-16,55,1,5235,Отменен,Ростов-на-Дону,1696
2559,2025-11-13,19,2,3490,Отменен,Красноярск,5456
2560,2025-11-30,29,3,1382,Доставлен,Пермь,6943
2561,2025-11-20,7,2,4629,Доставлен,Новосибирск,2072
2562,2025-12-03,10,1,3580,Доставлен,Краснодар,8052
2563,2026-01-23,79,3,3807,Доставлен,Самара,5089
2564,2025-08-20,98,2,1615,Доставлен,Москва,5721
2565,2026-01-10,15,3,5893,Возврат,Красноярск,7858
2566,2025-08-26,11,3,3409,Возврат,Уфа,8437
2567,2025-12-27,63,2,3751,Доставлен,Москва,2397
2568,2025-10-13,57,3,1833,Доставлен,Волгоград,9015
2569,2025-11-27,12,1,5511,Возврат,Красноярск,4971
2570,2025-11-07,6,3,4057,Доставлен,Уфа,1367
2571,2025-12-24,9,3,694,Доставлен,Пермь,7830
2572,2025-11-13,18,3,5679,Доставлен,Уфа,9597
2573,2025-11-03,11,1,3409,Доставлен,Нижний Новгород,4906
2574,2026-01-25,10,2,3580,Доставлен,Краснодар,7613
2575,2025-10-10,41,1,682,Возврат,Красноярск,6734
2576,2025-11-02,33,3,770,Отменен,Новосибирск,2426
2577,2025-12-24,18,2,5679,Доставлен,Нижний Новгород,6447
2578,2026-01-26,20,1,2616,Доставлен,Пермь,4695
2579,2025-11-01,68,3,2716,Доставлен,Санкт-Петербург,6030
2580,2025-12-24,15,2,5893,Доставлен,Красноярск,1381
2581,2026-01-26,3,1,889,Доставлен,Санкт-Петербург,7277
2582,2025-09-28,23,1,816,Отменен,Краснодар,2197
2583,2025-11-02,77,1,3004,Доставлен,Новосибирск,4445
2584,2026-01-24,65,2,5674,Доставлен,Челябинск,5847
2585,2025-09-22,7,3,4629,Доставлен,Воронеж,6105
2586,2026-01-19,86,1,3764,Доставлен,Волгоград,2492
2587,2025-11-13,6,1,4057,Доставлен,Челябинск,1775
2588,2025-12-01,20,3,2616,Доставлен,Воронеж,2076
2589,2026-01-16,16,2,5989,Доставлен,Воронеж,4953
2590,2025-12-06,15,2,5893,Доставлен,Нижний Новгород,2065
2591,2025-08-25,36,3,5577,Доставлен,Уфа,2369
2592,2025-08-24,35,3,2770,Возврат,Пермь,6720
2593,2025-11-03,19,1,3490,Доставлен,Москва,2130
2594,2025-11-21,1,2,4743,Доставлен,Самара,1898
2595,2025-11-28,3,1,889,Доставлен,Краснодар,5131
2596,2026-01-31,3,1,889,Отменен,Ростов-на-Дону,8715
2597,2025-12-12,5,3,3186,Возврат,Нижний Новгород,6399
2598,2025-09-28,77,3,3004,Доставлен,Санкт-Петербург,4160
2599,2025-12-19,6,3,4057,Доставлен,Воронеж,4928
2600,2025-11-04,7,2,4629,Доставлен,Краснодар,9496
2601,2025-11-10,12,3,5511,Доставлен,Москва,2695
2602,2025-12-11,16,2,5989,Доставлен,Нижний Новгород,2688
2603,2026-01-16,74,3,2026,Доставлен,Казань,2245
2604,2025-11-01,14,3,1969,Доставлен,Нижний Новгород,8709
2605,2025-11-03,11,3,3409,Доставлен,Екатеринбург,7915
2606,2025-08-26,34,3,3781,Отменен,Москва,4579
2607,2025-09-19,28,2,2911,Доставлен,Уфа,6025
2608,2025-08-14,35,2,2770,Доставлен,Уфа,4335
2609,2025-10-29,81,2,3800,Доставлен,Екатеринбург,6197
2610,2025-10-12,21,1,2757,Возврат,Москва,8761
2611,2025-11-07,89,1,1908,Доставлен,Екатеринбург,4746
2612,2025-10-12,79,3,3807,Доставлен,Казань,1715
2613,2026-01-03,4,3,2644,Доставлен,Уфа,1274
2614,2025-11-10,4,2,2644,Доставлен,Челябинск,8323
2615,2026-01-19,7,3,4629,Доставлен,Нижний Новгород,9658
2616,2025-09-11,24,3,4870,Доставлен,Новосибирск,3897
2617,2025-10-27,14,2,1969,Доставлен,Новосибирск,8720
2618,2025-12-11,20,2,2616,Доставлен,Пермь,5951
2619,2025-09-13,78,1,1032,Доставлен,Уфа,8063
2620,2025-08-22,40,2,636,Доставлен,Краснодар,9886
2621,2025-12-01,61,1,5677,Отменен,Екатеринбург,4894
2622,2025-11-10,15,3,5893,Доставлен,Волгоград,5772
2623,2025-09-28,37,2,2926,Доставлен,Санкт-Петербург,4864
2624,2025-10-16,5,1,3186,Доставлен,Москва,8092
2625,2025-12-07,4,1,2644,Доставлен,Воронеж,3016
2626,2025-09-01,68,3,2716,Доставлен,Краснодар,7363
2627,2025-12-14,6,1,4057,Доставлен,Волгоград,7209
2628,2026-01-17,63,1,3751,Доставлен,Воронеж,5747
2629,2025-11-22,8,1,5626,Доставлен,Челябинск,4968
2630,2025-11-11,95,2,4280,Доставлен,Москва,7521
2631,2025-11-10,7,1,4629,Доставлен,Воронеж,2320
2632,2025-12-09,40,2,636,Доставлен,Санкт-Петербург,2384
2633,2025-11-22,7,2,4629,Доставлен,Казань,9488
2634,2026-01-16,9,1,694,Доставлен,Ростов-на-Дону,1253
2635,2026-01-28,3,3,889,Доставлен,Уфа,9029
2636,2025-12-19,16,3,5989,Отменен,Казань,8543
2637,2025-12-21,78,3,1032,Возврат,Пермь,6393
2638,2026-01-19,14,1,1969,Доставлен,Новосибирск,6714
2639,2025-11-14,64,1,3932,Доставлен,Нижний Новгород,1013
2640,2025-08-22,40,3,636,Доставлен,Москва,4963
2641,2025-12-20,11,3,3409,Доставлен,Екатеринбург,4145
2642,2025-11-05,20,1,2616,Доставлен,Челябинск,7241
2643,2025-11-29,3,2,889,Доставлен,Санкт-Петербург,7707
2644,2025-11-03,14,3,1969,Доставлен,Самара,8150
2645,2025-12-29,11,2,3409,Доставлен,Волгоград,5679
2646,2025-11-27,88,3,3319,Доставлен,Краснодар,9238
2647,2025-08-30,26,1,5521,Доставлен,Санкт-Петербург,8257
2648,2025-11-28,6,1,4057,Доставлен,Новосибирск,8477
2649,2026-02-07,55,3,5235,Доставлен,Москва,2806
2650,2025-11-09,90,3,631,Доставлен,Самара,2821
2651,2025-09-09,46,3,2061,Доставлен,Волгоград,4243
2652,2025-11-11,20,1,2616,Доставлен,Ростов-на-Дону,8941
2653,2025-11-18,86,2,3764,Доставлен,Краснодар,4677
2654,2025-11-08,9,2,694,Возврат,Краснодар,2381
2655,2025-08-25,31,3,5286,Доставлен,Воронеж,1801
2656,2025-10-20,62,3,2426,Доставлен,Воронеж,3030
2657,2025-09-18,50,1,5554,Доставлен,Челябинск,7222
2658,2025-11-15,5,3,3186,Доставлен,Казань,6970
2659,2025-11-15,18,2,5679,Отменен,Воронеж,8092
2660,2025-11-04,98,2,1615,Доставлен,Пермь,7287
2661,2025-10-17,12,1,5511,Доставлен,Волгоград,8529
2662,2025-11-28,11,3,3409,Доставлен,Самара,5893
2663,2025-11-17,20,2,2616,Доставлен,Краснодар,9719
2664,2026-01-10,12,3,5511,Доставлен,Нижний Новгород,8755
2665,2026-02-02,37,1,2926,Доставлен,Воронеж,1166
2666,2025-10-28,75,2,4562,Доставлен,Санкт-Петербург,8019
2667,2025-11-24,3,3,889,Доставлен,Самара,8367
2668,2025-11-30,10,3,3580,Доставлен,Челябинск,1805
2669,2026-01-05,40,1,636,Доставлен,Самара,4290
2670,2025-09-19,65,2,5674,Доставлен,Нижний Новгород,8910
2671,2025-11-29,19,1,3490,Доставлен,Казань,3761
2672,2025-11-05,74,1,2026,Доставлен,Воронеж,4642
2673,2026-01-25,27,2,3097,Доставлен,Волгоград,8988
2674,2025-08-24,38,2,3084,Доставлен,Челябинск,6320
2675,2025-09-28,97,2,1371,Доставлен,Краснодар,6519
2676,2025-11-30,13,3,1993,Отменен,Красноярск,2308
2677,2025-11-17,5,2,3186,Доставлен,Санкт-Петербург,9525
2678,2026-01-29,17,1,2757,Доставлен,Нижний Новгород,9741
2679,2025-11-26,12,2,5511,Доставлен,Екатеринбург,4052
2680,2026-01-21,20,2,2616,Доставлен,Москва,6614
2681,2025-11-30,13,3,1993,Доставлен,Волгоград,4145
2682,2025-09-30,68,2,2716,Доставлен,Ростов-на-Дону,6420
2683,2025-10-31,51,1,4443,Доставлен,Казань,9936
2684,2025-12-19,79,3,3807,Отменен,Ростов-на-Дону,5986
2685,2025-11-06,37,1,2926,Доставлен,Самара,5193
2686,2025-12-04,44,1,3084,Доставлен,Челябинск,3153
2687,2025-11-07,10,1,3580,Доставлен,Красноярск,3902
2688,2025-12-02,1,2,4743,Доставлен,Краснодар,5722
2689,2025-11-17,62,2,2426,Возврат,Уфа,8369
2690,2025-12-17,20,2,2616,Доставлен,Пермь,8589
2691,2025-10-11,65,2,5674,Возврат,Пермь,4764
2692,2026-01-05,56,2,2134,Доставлен,Москва,8187
2693,2025-11-01,8,3,5626,Доставлен,Краснодар,4969
2694,2026-01-21,1,1,4743,Доставлен,Самара,9678
2695,2025-12-02,16,2,5989,Доставлен,Нижний Новгород,4554
2696,2025-11-18,10,2,3580,Доставлен,Ростов-на-Дону,9098
2697,2025-11-04,10,1,3580,Доставлен,Новосибирск,2080
2698,2025-11-06,9,2,694,Доставлен,Екатеринбург,4756
2699,2025-11-09,6,3,4057,Доставлен,Новосибирск,6686
2700,2025-11-03,49,3,3595,Доставлен,Нижний Новгород,7635
2701,2025-12-19,5,3,3186,Возврат,Екатеринбург,2510
2702,2025-11-15,17,3,2757,Доставлен,Пермь,5766
2703,2025-09-23,39,1,2332,Отменен,Воронеж,7408
2704,2025-12-31,43,2,3301,Доставлен,Самара,6021
2705,2026-02-06,38,1,3084,Доставлен,Волгоград,5560
2706,2026-01-30,17,1,2757,Доставлен,Нижний Новгород,9799
2707,2025-09-21,28,1,2911,Доставлен,Казань,7547
2708,2026-02-09,81,2,3800,Доставлен,Краснодар,1743
2709,2025-11-12,4,2,2644,Доставлен,Красноярск,9591
2710,2025-11-15,2,3,4096,Доставлен,Уфа,8617
2711,2025-11-05,12,1,5511,Доставлен,Новосибирск,9147
2712,2025-12-02,1,2,4743,Доставлен,Санкт-Петербург,6583
2713,2025-10-08,9,3,694,Доставлен,Краснодар,7082
2714,2025-10-13,92,1,4269,Доставлен,Краснодар,9294
2715,2025-11-21,15,1,5893,Возврат,Краснодар,5138
2716,2025-11-20,10,1,3580,Доставлен,Ростов-на-Дону,1411
2717,2025-11-10,17,3,2757,Доставлен,Красноярск,1004
2718,2025-09-08,92,1,4269,Доставлен,Уфа,1369
2719,2025-12-08,10,3,3580,Доставлен,Новосибирск,1737
2720,2026-01-05,63,1,3751,Доставлен,Волгоград,1751
2721,2025-09-22,34,1,3781,Доставлен,Нижний Новгород,5402
2722,2025-10-26,19,2,3490,Доставлен,Новосибирск,5161
2723,2025-08-29,58,2,684,Доставлен,Краснодар,4445
2724,2026-01-28,83,3,4161,Возврат,Санкт-Петербург,8995
2725,2026-02-01,49,3,3595,Доставлен,Москва,4993
2726,2025-09-07,57,3,1833,Доставлен,Краснодар,2715
2727,2025-11-11,64,1,3932,Доставлен,Новосибирск,4568
2728,2026-01-11,13,1,1993,Доставлен,Красноярск,2494
2729,2025-11-07,79,1,3807,Возврат,Краснодар,6797
2730,2025-11-24,80,2,2900,Доставлен,Санкт-Петербург,3618
2731,2025-10-09,57,2,1833,Доставлен,Нижний Новгород,5983
2732,2026-01-01,86,1,3764,Доставлен,Волгоград,7454
2733,2025-11-23,25,3,4536,Доставлен,Казань,9827
2734,2025-09-22,99,3,4465,Доставлен,Санкт-Петербург,8431
2735,2025-08-28,23,2,816,Доставлен,Волгоград,2842
2736,2025-11-25,17,2,2757,Доставлен,Санкт-Петербург,1199
2737,2025-11-11,3,3,889,Доставлен,Пермь,9960
2738,2025-08-22,92,2,4269,Доставлен,Нижний Новгород,9400
2739,2025-08-19,48,1,4238,Отменен,Самара,5514
2740,2026-01-07,14,2,1969,Доставлен,Казань,1591
2741,2025-09-19,96,1,1336,Доставлен,Пермь,3750
2742,2026-01-25,36,3,5577,Доставлен,Пермь,3326
2743,2025-10-15,73,3,3578,Доставлен,Воронеж,1876
2744,2025-11-11,14,1,1969,Доставлен,Нижний Новгород,6755
2745,2026-01-12,16,1,5989,Доставлен,Ростов-на-Дону,7130
2746,2025-12-11,49,2,3595,Доставлен,Екатеринбург,5885
2747,2025-11-05,8,1,5626,Доставлен,Пермь,8372
2748,2025-11-19,15,3,5893,Отменен,Екатеринбург,2724
2749,2025-11-26,19,3,3490,Доставлен,Санкт-Петербург,1786
2750,2025-08-27,36,1,5577,Отменен,Казань,8725
2751,2025-09-30,85,2,2629,Доставлен,Москва,6303
2752,2025-09-05,47,1,3097,Доставлен,Волгоград,1933
2753,2025-12-25,63,2,3751,Доставлен,Новосибирск,5515
2754,2025-08-21,37,2,2926,Доставлен,Нижний Новгород,9891
2755,2025-10-15,51,2,4443,Доставлен,Екатеринбург,6561
2756,2025-12-06,1,1,4743,Отменен,Екатеринбург,8151
2757,2025-11-26,38,1,3084,Доставлен,Самара,1382
2758,2025-10-23,36,3,5577,Доставлен,Воронеж,5458
2759,2025-12-10,13,3,1993,Доставлен,Санкт-Петербург,9975
2760,2025-12-22,13,2,1993,Доставлен,Воронеж,9637
2761,2025-09-27,52,3,723,Доставлен,Челябинск,7893
2762,2025-11-14,34,3,3781,Доставлен,Казань,3839
2763,2025-11-12,17,2,2757,Доставлен,Новосибирск,8826
2764,2025-09-27,15,3,5893,Доставлен,Новосибирск,3989
2765,2025-12-20,2,2,4096,Отменен,Новосибирск,5002
2766,2025-11-02,53,1,4176,Доставлен,Пермь,8960
2767,2025-11-02,12,3,5511,Доставлен,Казань,6583
2768,2026-01-01,6,1,4057,Доставлен,Челябинск,5369
2769,2025-11-28,19,3,3490,Доставлен,Самара,2533
2770,2025-09-07,6,3,4057,Доставлен,Казань,1677
2771,2026-01-07,1,2,4743,Доставлен,Воронеж,2331
2772,2025-11-09,1,1,4743,Доставлен,Москва,7511
2773,2025-08-18,27,2,3097,Доставлен,Пермь,7523
2774,2025-11-01,8,1,5626,Доставлен,Самара,7926
2775,2025-10-05,84,3,4813,Доставлен,Казань,6503
2776,2025-11-10,18,2,5679,Возврат,Челябинск,3702
2777,2025-12-31,85,1,2629,Доставлен,Екатеринбург,8004
2778,2025-11-15,67,2,4938,Доставлен,Казань,1527
2779,2025-11-12,85,3,2629,Доставлен,Воронеж,7252
2780,2025-11-18,47,2,3097,Отменен,Воронеж,6497
2781,2026-01-26,83,3,4161,Доставлен,Екатеринбург,2719
2782,2026-01-29,20,2,2616,Доставлен,Санкт-Петербург,5671
2783,2025-10-24,92,1,4269,Доставлен,Челябинск,5756
2784,2025-11-17,1,1,4743,Доставлен,Воронеж,4804
2785,2026-01-28,17,2,2757,Возврат,Новосибирск,2696
2786,2026-01-17,18,1,5679,Доставлен,Челябинск,7373
2787,2025-08-24,74,3,2026,Доставлен,Красноярск,7489
2788,2025-11-29,43,2,3301,Доставлен,Новосибирск,2359
2789,2025-10-02,39,2,2332,Возврат,Самара,3957
2790,2026-01-28,56,1,2134,Доставлен,Москва,2180
2791,2026-02-07,26,3,5521,Доставлен,Волгоград,1537
2792,2025-10-28,63,2,3751,Доставлен,Ростов-на-Дону,8318
2793,2025-10-05,70,3,2463,Доставлен,Казань,6801
2794,2025-11-11,14,2,1969,Доставлен,Санкт-Петербург,2314
2795,2025-10-19,49,1,3595,Доставлен,Ростов-на-Дону,8316
2796,2025-10-12,43,1,3301,Доставлен,Волгоград,6986
2797,2026-01-08,18,3,5679,Доставлен,Ростов-на-Дону,8187
2798,2025-11-13,19,3,3490,Доставлен,Красноярск,1703
2799,2025-10-07,42,1,3993,Доставлен,Волгоград,8969
2800,2025-09-19,22,2,4154,Доставлен,Ростов-на-Дону,2630
2801,2026-01-18,4,1,2644,Отменен,Екатеринбург,1893
2802,2025-10-17,41,1,682,Доставлен,Краснодар,6549
2803,2025-09-26,11,2,3409,Доставлен,Самара,4407
2804,2025-10-30,73,3,3578,Доставлен,Ростов-на-Дону,3475
2805,2025-12-25,12,2,5511,Доставлен,Москва,2430
2806,2025-11-08,93,1,1449,Доставлен,Волгоград,5853
2807,2025-11-26,19,1,3490,Доставлен,Нижний Новгород,1802
2808,2025-10-20,59,1,4266,Доставлен,Санкт-Петербург,1360
2809,2025-10-24,81,3,3800,Доставлен,Красноярск,9097
2810,2025-12-29,7,3,4629,Доставлен,Волгоград,7609
2811,2025-09-08,59,1,4266,Доставлен,Краснодар,3477
2812,2025-10-11,89,1,1908,Доставлен,Казань,9663
2813,2025-10-18,9,1,694,Доставлен,Красноярск,3334
2814,2025-11-16,6,1,4057,Доставлен,Ростов-на-Дону,9257
2815,2025-09-15,94,3,3969,Отменен,Казань,6162
2816,2025-09-04,41,3,682,Доставлен,Самара,6500
2817,2025-08-29,2,3,4096,Доставлен,Казань,6806
2818,2025-09-15,53,2,4176,Доставлен,Самара,8792
2819,2025-12-06,12,3,5511,Доставлен,Москва,6200
2820,2025-11-07,17,3,2757,Доставлен,Казань,2059
2821,2025-11-08,4,3,2644,Доставлен,Нижний Новгород,2947
2822,2025-11-15,9,2,694,Доставлен,Нижний Новгород,9023
2823,2026-01-29,82,2,1050,Доставлен,Воронеж,7919
